order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,country,product_id,category,sub_category,product_name,manager,returned,sales,quantity,discount,profit
ID-2023-79551,2023-12-26,2023-12-29,Second Class,BN-11470,이동인,Corporate,남구,울산광역시,대한민국,TEC-PH-10002601,Technology,Phones,"Motorola Smart Phone, Cordless",원유선,False,2720887.74,5,0.17,-426169.26
ID-2023-79551,2023-12-26,2023-12-29,Second Class,BN-11470,이동인,Corporate,남구,울산광역시,대한민국,OFF-ST-10003141,Office Supplies,Storage,"Fellowes Trays, Industrial",원유선,False,156422.61,5,0.47,-82716.39
ID-2023-79551,2023-12-26,2023-12-29,Second Class,BN-11470,이동인,Corporate,남구,울산광역시,대한민국,OFF-SU-10004846,Office Supplies,Supplies,"Acme Box Cutter, Serrated",원유선,False,55952.1,3,0.47,-20058.3
ID-2023-79551,2023-12-26,2023-12-29,Second Class,BN-11470,이동인,Corporate,남구,울산광역시,대한민국,OFF-EN-10004550,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Recycled",원유선,False,75608.316,3,0.47,-21424.284
IN-2023-78067,2023-09-22,2023-09-25,Second Class,JG-15160,민보람,Consumer,영암군,전라남도,대한민국,OFF-BI-10001400,Office Supplies,Binders,"Cardinal 3-Hole Punch, Economy",곽승예,True,105753.6,4,0.1,5875.2
IN-2023-78067,2023-09-22,2023-09-25,Second Class,JG-15160,민보람,Consumer,영암군,전라남도,대한민국,OFF-FA-10003819,Office Supplies,Fasteners,"Advantus Paper Clips, Assorted Sizes",곽승예,True,38418.3,3,0.1,10235.7
IN-2023-78067,2023-09-22,2023-09-25,Second Class,JG-15160,민보람,Consumer,영암군,전라남도,대한민국,OFF-SU-10000062,Office Supplies,Supplies,"Stiletto Scissors, High Speed",곽승예,True,195065.82,9,0.1,-17542.98
IN-2023-78067,2023-09-22,2023-09-25,Second Class,JG-15160,민보람,Consumer,영암군,전라남도,대한민국,OFF-FA-10004795,Office Supplies,Fasteners,"Advantus Paper Clips, Assorted Sizes",곽승예,True,20930.4,2,0.1,-2142.0
IN-2023-27562,2023-03-23,2023-03-30,Standard Class,JD-15790,권효영,Consumer,서초구,서울특별시,대한민국,OFF-LA-10001312,Office Supplies,Labels,"Hon File Folder Labels, Laser Printer Compatible",전소현,False,17625.6,2,0.0,3672.0
IN-2023-27562,2023-03-23,2023-03-30,Standard Class,JD-15790,권효영,Consumer,서초구,서울특별시,대한민국,OFF-FA-10004839,Office Supplies,Fasteners,"Accos Clamps, Metal",전소현,False,39780.0,2,0.0,12301.2
IN-2023-27562,2023-03-23,2023-03-30,Standard Class,JD-15790,권효영,Consumer,서초구,서울특별시,대한민국,TEC-CO-10003113,Technology,Copiers,"Hewlett Fax Machine, Color",전소현,False,655574.4,2,0.0,45838.8
IN-2023-27562,2023-03-23,2023-03-30,Standard Class,JD-15790,권효영,Consumer,서초구,서울특별시,대한민국,OFF-ST-10001026,Office Supplies,Storage,"Fellowes Trays, Single Width",전소현,False,117136.8,2,0.0,52693.2
IN-2023-70087,2023-06-26,2023-06-26,Same Day,RD-19585,배승지,Consumer,포항시,경상북도,대한민국,FUR-CH-10000825,Furniture,Chairs,"SAFCO Chairmat, Red",원유선,False,89083.944,2,0.27,14603.544
IN-2023-70087,2023-06-26,2023-06-26,Same Day,RD-19585,배승지,Consumer,포항시,경상북도,대한민국,OFF-BI-10000348,Office Supplies,Binders,"Cardinal Index Tab, Durable",원유선,False,32255.46,5,0.17,6092.46
IN-2023-70087,2023-06-26,2023-06-26,Same Day,RD-19585,배승지,Consumer,포항시,경상북도,대한민국,TEC-AC-10002172,Technology,Accessories,"Memorex Keyboard, Programmable",원유선,False,236263.824,6,0.47,-147276.576
IN-2023-70087,2023-06-26,2023-06-26,Same Day,RD-19585,배승지,Consumer,포항시,경상북도,대한민국,OFF-BI-10003309,Office Supplies,Binders,"Wilson Jones Binder Covers, Clear",원유선,False,9016.29,1,0.17,846.09
ID-2023-66146,2023-11-16,2023-11-19,First Class,TC-20980,신주경,Corporate,광진구,서울특별시,대한민국,OFF-BI-10000721,Office Supplies,Binders,"Ibico Binder Covers, Recycled",전소현,False,14290.2,1,0.0,550.8
IN-2023-64221,2023-07-06,2023-07-08,First Class,AO-10810,류진주,Corporate,성남시,경기도,대한민국,FUR-FU-10000921,Furniture,Furnishings,"Advantus Door Stop, Erganomic",전소현,False,133569.0,3,0.0,11934.0
IN-2023-64221,2023-07-06,2023-07-08,First Class,AO-10810,류진주,Corporate,성남시,경기도,대한민국,TEC-MA-10004423,Technology,Machines,"StarTech Card Printer, White",전소현,False,495444.6,3,0.0,193147.2
ID-2023-53497,2023-05-18,2023-05-23,Second Class,HZ-14950,송보민,Consumer,영월군,강원도,대한민국,OFF-SU-10001689,Office Supplies,Supplies,"Acme Box Cutter, Easy Grip",허진성,False,144750.24,4,0.1,-12900.96
ID-2023-53497,2023-05-18,2023-05-23,Second Class,HZ-14950,송보민,Consumer,영월군,강원도,대한민국,FUR-CH-10004339,Furniture,Chairs,"SAFCO Steel Folding Chair, Red",허진성,False,236045.34,3,0.1,26190.54
IN-2023-31846,2023-09-23,2023-09-29,Standard Class,BG-11740,서규헌,Consumer,광명시,경기도,대한민국,TEC-CO-10002035,Technology,Copiers,"Canon Wireless Fax, High-Speed",전소현,False,768794.4,2,0.0,61444.8
IN-2023-40148,2023-11-24,2023-11-30,Standard Class,TB-21625,남은준,Consumer,의정부시,경기도,대한민국,FUR-CH-10001797,Furniture,Chairs,"Harbour Creations Bag Chairs, Adjustable",전소현,False,65392.2,1,0.0,24847.2
IN-2023-40148,2023-11-24,2023-11-30,Standard Class,TB-21625,남은준,Consumer,의정부시,경기도,대한민국,FUR-CH-10000110,Furniture,Chairs,"Hon Bag Chairs, Red",전소현,False,46053.0,1,0.0,19798.2
IN-2023-31958,2023-07-26,2023-07-28,Second Class,JC-15775,백혜정,Consumer,김제시,전라북도,대한민국,OFF-LA-10000879,Office Supplies,Labels,"Hon File Folder Labels, Alphabetical",곽승예,False,43146.0,5,0.0,19737.0
IN-2023-31958,2023-07-26,2023-07-28,Second Class,JC-15775,백혜정,Consumer,김제시,전라북도,대한민국,OFF-ST-10000078,Office Supplies,Storage,"Eldon Trays, Single Width",곽승예,False,342720.0,7,0.0,23990.4
ID-2023-67336,2023-09-04,2023-09-08,Standard Class,ES-14020,남한울,Consumer,영도구,부산광역시,대한민국,OFF-LA-10002633,Office Supplies,Labels,"Novimex Shipping Labels, Laser Printer Compatible",원유선,False,17807.364,3,0.47,-10467.036
ID-2023-67336,2023-09-04,2023-09-08,Standard Class,ES-14020,남한울,Consumer,영도구,부산광역시,대한민국,OFF-EN-10002140,Office Supplies,Envelopes,"Jiffy Business Envelopes, Recycled",원유선,False,69477.912,7,0.47,-19843.488
IN-2023-54470,2023-11-23,2023-11-27,Standard Class,SC-20770,최재현,Corporate,달서구,대구광역시,대한민국,OFF-ST-10001026,Office Supplies,Storage,"Fellowes Trays, Single Width",원유선,False,117136.8,2,0.0,52693.2
IN-2023-15151,2023-05-24,2023-05-30,Standard Class,SC-20050,차진미,Home Office,서초구,서울특별시,대한민국,TEC-PH-10001725,Technology,Phones,"Motorola Speaker Phone, Cordless",전소현,False,270565.2,2,0.0,13525.2
IN-2023-45608,2023-10-30,2023-11-03,Standard Class,TP-21565,권윤찬,Corporate,화순군,전라남도,대한민국,OFF-SU-10001066,Office Supplies,Supplies,"Acme Letter Opener, Steel",곽승예,False,60404.4,2,0.0,5385.6
IN-2023-45608,2023-10-30,2023-11-03,Standard Class,TP-21565,권윤찬,Corporate,화순군,전라남도,대한민국,OFF-BI-10001028,Office Supplies,Binders,"Ibico 3-Hole Punch, Clear",곽승예,False,61016.4,2,0.0,18910.8
IN-2023-45608,2023-10-30,2023-11-03,Standard Class,TP-21565,권윤찬,Corporate,화순군,전라남도,대한민국,TEC-CO-10000660,Technology,Copiers,"Brother Fax and Copier, Laser",곽승예,False,390639.6,2,0.0,74174.4
IN-2023-45608,2023-10-30,2023-11-03,Standard Class,TP-21565,권윤찬,Corporate,화순군,전라남도,대한민국,TEC-PH-10002070,Technology,Phones,"Apple Headset, with Caller ID",곽승예,False,298900.8,4,0.0,41738.4
IN-2023-49864,2023-06-06,2023-06-10,Standard Class,JG-15805,권지애,Corporate,김포시,경기도,대한민국,TEC-AC-10002086,Technology,Accessories,"SanDisk Keyboard, Erganomic",전소현,True,566130.6,7,0.0,271605.6
IN-2023-63290,2023-06-19,2023-06-21,Second Class,MH-18025,윤영만,Consumer,군산시,전라북도,대한민국,OFF-FA-10000263,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Bulk Pack",곽승예,False,24125.04,2,0.1,9069.84
IN-2023-63290,2023-06-19,2023-06-21,Second Class,MH-18025,윤영만,Consumer,군산시,전라북도,대한민국,TEC-PH-10003772,Technology,Phones,"Cisco Headset, Cordless",곽승예,False,335216.88,4,0.1,52105.68
IN-2023-63290,2023-06-19,2023-06-21,Second Class,MH-18025,윤영만,Consumer,군산시,전라북도,대한민국,OFF-ST-10001719,Office Supplies,Storage,"Tenex Trays, Industrial",곽승예,False,702875.88,14,0.1,-54963.72
IN-2023-63290,2023-06-19,2023-06-21,Second Class,MH-18025,윤영만,Consumer,군산시,전라북도,대한민국,OFF-ST-10004280,Office Supplies,Storage,"Eldon Trays, Industrial",곽승예,False,88954.2,2,0.1,-9883.8
ID-2023-38972,2023-02-16,2023-02-20,Second Class,JD-15790,권효영,Consumer,서초구,서울특별시,대한민국,TEC-AC-10003659,Technology,Accessories,"Memorex Memory Card, Programmable",전소현,False,336588.372,6,0.47,-209621.628
IN-2023-46112,2023-09-04,2023-09-07,First Class,JK-16120,문상민,Home Office,남구,부산광역시,대한민국,FUR-CH-10000294,Furniture,Chairs,"Office Star Swivel Stool, Red",원유선,False,177418.8,1,0.0,39015.0
IN-2023-46952,2023-07-08,2023-07-13,Second Class,CC-12370,나진미,Consumer,관악구,서울특별시,대한민국,TEC-PH-10001725,Technology,Phones,"Motorola Speaker Phone, Cordless",전소현,False,1623391.2,12,0.0,81151.2
IN-2023-46952,2023-07-08,2023-07-13,Second Class,CC-12370,나진미,Consumer,관악구,서울특별시,대한민국,OFF-SU-10000707,Office Supplies,Supplies,"Stiletto Shears, Serrated",전소현,False,91371.6,2,0.0,39229.2
IN-2023-46952,2023-07-08,2023-07-13,Second Class,CC-12370,나진미,Consumer,관악구,서울특별시,대한민국,FUR-CH-10000694,Furniture,Chairs,"Novimex Steel Folding Chair, Red",전소현,False,83874.6,1,0.0,18451.8
IN-2023-46952,2023-07-08,2023-07-13,Second Class,CC-12370,나진미,Consumer,관악구,서울특별시,대한민국,OFF-AR-10004456,Office Supplies,Art,"Binney & Smith Markers, Blue",전소현,False,147430.8,6,0.0,19094.4
IN-2023-35143,2023-01-24,2023-01-28,Second Class,RO-19780,나현지,Consumer,송파구,서울특별시,대한민국,OFF-BI-10001096,Office Supplies,Binders,"Ibico Binder Covers, Durable",전소현,False,30906.0,2,0.0,10771.2
IN-2023-35143,2023-01-24,2023-01-28,Second Class,RO-19780,나현지,Consumer,송파구,서울특별시,대한민국,OFF-BI-10002881,Office Supplies,Binders,"Wilson Jones Binding Machine, Economy",전소현,False,149817.6,3,0.0,2937.6
IN-2023-35143,2023-01-24,2023-01-28,Second Class,RO-19780,나현지,Consumer,송파구,서울특별시,대한민국,TEC-MA-10000555,Technology,Machines,"Panasonic Card Printer, Red",전소현,False,697557.6,4,0.0,0.0
IN-2023-35143,2023-01-24,2023-01-28,Second Class,RO-19780,나현지,Consumer,송파구,서울특별시,대한민국,OFF-AP-10002312,Office Supplies,Appliances,"KitchenAid Refrigerator, Black",전소현,False,2689587.0,5,0.0,591651.0
IN-2023-20597,2023-11-15,2023-11-19,Standard Class,PK-19075,강영옥,Consumer,동구,부산광역시,대한민국,FUR-FU-10003447,Furniture,Furnishings,"Eldon Light Bulb, Duo Pack",원유선,False,77295.6,3,0.0,30844.8
IN-2023-63255,2023-09-11,2023-09-13,Second Class,PN-18775,정자철,Home Office,동구,울산광역시,대한민국,OFF-PA-10000302,Office Supplies,Paper,"Eaton Computer Printout Paper, Multicolor",원유선,False,85557.6,3,0.0,31579.2
IN-2023-63255,2023-09-11,2023-09-13,Second Class,PN-18775,정자철,Home Office,동구,울산광역시,대한민국,TEC-AC-10002014,Technology,Accessories,"Belkin Flash Drive, USB",원유선,False,171972.0,4,0.0,75643.2
IN-2023-63255,2023-09-11,2023-09-13,Second Class,PN-18775,정자철,Home Office,동구,울산광역시,대한민국,FUR-CH-10002573,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",원유선,False,1897200.0,4,0.0,322524.0
IN-2023-19687,2023-06-01,2023-06-05,Standard Class,CL-11890,남희창,Consumer,부평구,인천광역시,대한민국,TEC-PH-10004959,Technology,Phones,"Motorola Audio Dock, with Caller ID",전소현,False,353674.8,4,0.5,-21236.4
IN-2023-58817,2023-08-27,2023-09-01,Standard Class,BO-11350,차태민,Corporate,구로구,서울특별시,대한민국,OFF-EN-10004053,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, with clear poly window",전소현,False,126194.4,4,0.0,34027.2
ID-2023-53959,2023-08-16,2023-08-20,Standard Class,KM-16225,노예찬,Corporate,노원구,서울특별시,대한민국,TEC-CO-10002350,Technology,Copiers,"Canon Wireless Fax, Digital",전소현,False,2083676.4,6,0.1,-138985.2
ID-2023-53959,2023-08-16,2023-08-20,Standard Class,KM-16225,노예찬,Corporate,노원구,서울특별시,대한민국,OFF-FA-10001297,Office Supplies,Fasteners,"OIC Staples, 12 Pack",전소현,False,39547.44,4,0.1,3929.04
IN-2023-69044,2023-05-25,2023-05-27,First Class,EB-13840,지현성,Corporate,과천시,경기도,대한민국,FUR-BO-10000203,Furniture,Bookcases,"Sauder Library with Doors, Metal",전소현,True,789663.6,2,0.0,331642.8
IN-2023-69044,2023-05-25,2023-05-27,First Class,EB-13840,지현성,Corporate,과천시,경기도,대한민국,OFF-SU-10001697,Office Supplies,Supplies,"Fiskars Scissors, Easy Grip",전소현,True,75826.8,3,0.0,21940.2
IN-2023-69044,2023-05-25,2023-05-27,First Class,EB-13840,지현성,Corporate,과천시,경기도,대한민국,FUR-FU-10000394,Furniture,Furnishings,"Rubbermaid Photo Frame, Durable",전소현,True,49755.6,1,0.0,23378.4
IN-2023-37957,2023-03-11,2023-03-17,Standard Class,Dl-13600,홍희윤,Corporate,화성시,경기도,대한민국,OFF-FA-10000248,Office Supplies,Fasteners,"Stockwell Rubber Bands, Assorted Sizes",전소현,False,57038.4,4,0.0,28519.2
IN-2023-62877,2023-05-27,2023-06-02,Standard Class,LS-17245,류민하,Consumer,성동구,서울특별시,대한민국,TEC-AC-10004195,Technology,Accessories,"Memorex Numeric Keypad, Bluetooth",전소현,False,92228.4,2,0.0,19339.2
ID-2023-53560,2023-05-09,2023-05-13,Standard Class,JE-15715,현하리,Consumer,노원구,서울특별시,대한민국,OFF-ST-10000351,Office Supplies,Storage,"Smead Shelving, Wire Frame",전소현,False,88128.0,3,0.4,-57283.2
IN-2023-31937,2023-07-03,2023-07-07,Standard Class,NP-18685,안강은,Home Office,북구,대구광역시,대한민국,TEC-CO-10001157,Technology,Copiers,"Hewlett Personal Copier, Color",원유선,False,1123598.952,12,0.37,142440.552
IN-2023-31937,2023-07-03,2023-07-07,Standard Class,NP-18685,안강은,Home Office,북구,대구광역시,대한민국,OFF-EN-10003413,Office Supplies,Envelopes,"Kraft Manila Envelope, Security-Tint",원유선,False,73374.822,3,0.17,-5389.578
IN-2023-51495,2023-07-21,2023-07-23,Second Class,JM-15580,문율,Consumer,평택시,경기도,대한민국,TEC-PH-10001585,Technology,Phones,"Nokia Signal Booster, Cordless",전소현,False,710685.0,5,0.0,134946.0
IN-2023-51495,2023-07-21,2023-07-23,Second Class,JM-15580,문율,Consumer,평택시,경기도,대한민국,OFF-ST-10000327,Office Supplies,Storage,"Smead Folders, Wire Frame",전소현,False,50673.6,3,0.0,7068.6
IN-2023-28801,2023-12-11,2023-12-13,First Class,AH-10030,권효민,Corporate,전주시,전라북도,대한민국,OFF-SU-10002161,Office Supplies,Supplies,"Elite Ruler, Steel",곽승예,False,121176.0,9,0.0,39933.0
IN-2023-31258,2023-10-30,2023-11-04,Second Class,SC-20230,서혜연,Corporate,강동구,서울특별시,대한민국,FUR-CH-10002091,Furniture,Chairs,"Harbour Creations Swivel Stool, Set of Two",전소현,False,167415.66,1,0.1,44617.86
IN-2023-30117,2023-03-30,2023-04-03,Standard Class,SV-20815,정진민,Corporate,연제구,부산광역시,대한민국,FUR-BO-10004699,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Mobile",원유선,False,293698.8,2,0.0,0.0
IN-2023-40799,2023-09-15,2023-09-19,Standard Class,AR-10345,서정진,Corporate,용인시,경기도,대한민국,TEC-MA-10002780,Technology,Machines,"Okidata Inkjet, Wireless",전소현,False,641008.8,2,0.0,282009.6
IN-2023-45279,2023-09-11,2023-09-15,Standard Class,MS-17770,김구철,Consumer,구로구,서울특별시,대한민국,OFF-BI-10000206,Office Supplies,Binders,"Wilson Jones Binder Covers, Economy",전소현,False,28420.362,3,0.17,7857.162
IN-2023-45279,2023-09-11,2023-09-15,Standard Class,MS-17770,김구철,Consumer,구로구,서울특별시,대한민국,OFF-PA-10003899,Office Supplies,Paper,"SanDisk Memo Slips, Premium",전소현,False,36717.552,4,0.47,-9060.048
IN-2023-45279,2023-09-11,2023-09-15,Standard Class,MS-17770,김구철,Consumer,구로구,서울특별시,대한민국,OFF-FA-10000549,Office Supplies,Fasteners,"Advantus Staples, Metal",전소현,False,5935.788,1,0.47,-3948.012
IN-2023-27072,2023-11-02,2023-11-07,Standard Class,EH-14185,김금주,Consumer,강북구,서울특별시,대한민국,OFF-AR-10002747,Office Supplies,Art,"Boston Canvas, Fluorescent",전소현,False,167994.0,3,0.0,67197.6
IN-2023-42990,2023-07-11,2023-07-16,Standard Class,TS-21205,손지원,Corporate,진천군,충청북도,대한민국,OFF-EN-10004422,Office Supplies,Envelopes,"Cameo Peel and Seal, Set of 50",신한결,False,19278.0,1,0.1,4069.8
IN-2023-42990,2023-07-11,2023-07-16,Standard Class,TS-21205,손지원,Corporate,진천군,충청북도,대한민국,OFF-FA-10004684,Office Supplies,Fasteners,"Advantus Thumb Tacks, Metal",신한결,False,62928.9,5,0.1,2034.9
ID-2023-34884,2023-08-03,2023-08-09,Standard Class,SC-20305,원하얀,Consumer,성남시,경기도,대한민국,OFF-PA-10004994,Office Supplies,Paper,"Green Bar Parchment Paper, Premium",전소현,False,122497.92,8,0.1,-1370.88
ID-2023-34884,2023-08-03,2023-08-09,Standard Class,SC-20305,원하얀,Consumer,성남시,경기도,대한민국,OFF-SU-10003897,Office Supplies,Supplies,"Stiletto Ruler, High Speed",전소현,False,68299.2,5,0.1,10618.2
ID-2023-34884,2023-08-03,2023-08-09,Standard Class,SC-20305,원하얀,Consumer,성남시,경기도,대한민국,FUR-CH-10004694,Furniture,Chairs,"Office Star Rocking Chair, Black",전소현,False,254249.28,2,0.1,73403.28
ID-2023-34884,2023-08-03,2023-08-09,Standard Class,SC-20305,원하얀,Consumer,성남시,경기도,대한민국,OFF-ST-10000752,Office Supplies,Storage,"Fellowes File Cart, Wire Frame",전소현,False,375590.52,3,0.1,129291.12
ID-2023-34884,2023-08-03,2023-08-09,Standard Class,SC-20305,원하얀,Consumer,성남시,경기도,대한민국,OFF-ST-10003088,Office Supplies,Storage,"Fellowes Box, Wire Frame",전소현,False,68850.0,4,0.1,4590.0
ID-2023-34884,2023-08-03,2023-08-09,Standard Class,SC-20305,원하얀,Consumer,성남시,경기도,대한민국,FUR-CH-10004339,Furniture,Chairs,"SAFCO Steel Folding Chair, Red",전소현,False,157363.56,2,0.1,17460.36
ID-2023-34884,2023-08-03,2023-08-09,Standard Class,SC-20305,원하얀,Consumer,성남시,경기도,대한민국,OFF-BI-10001266,Office Supplies,Binders,"Acco 3-Hole Punch, Economy",전소현,False,82950.48,3,0.1,4553.28
ID-2023-34884,2023-08-03,2023-08-09,Standard Class,SC-20305,원하얀,Consumer,성남시,경기도,대한민국,FUR-CH-10002213,Furniture,Chairs,"Hon Executive Leather Armchair, Black",전소현,False,5875163.28,14,0.1,-342.72
IN-2023-27597,2023-01-20,2023-01-26,Standard Class,JB-15925,강민,Consumer,종로구,서울특별시,대한민국,FUR-CH-10003282,Furniture,Chairs,"SAFCO Bag Chairs, Black",전소현,True,239751.0,5,0.0,83844.0
IN-2023-27597,2023-01-20,2023-01-26,Standard Class,JB-15925,강민,Consumer,종로구,서울특별시,대한민국,OFF-EN-10003000,Office Supplies,Envelopes,"Cameo Mailers, Recycled",전소현,True,339292.8,9,0.0,135496.8
IN-2023-27597,2023-01-20,2023-01-26,Standard Class,JB-15925,강민,Consumer,종로구,서울특별시,대한민국,OFF-PA-10002862,Office Supplies,Paper,"Green Bar Message Books, Recycled",전소현,True,145044.0,6,0.0,33231.6
IN-2023-74903,2023-05-16,2023-05-18,First Class,LD-17005,백덕수,Consumer,여주시,경기도,대한민국,OFF-AP-10003275,Office Supplies,Appliances,"KitchenAid Microwave, Silver",전소현,False,571124.52,2,0.1,25342.92
IN-2023-59391,2023-06-21,2023-06-23,Second Class,ES-14020,남한울,Consumer,영도구,부산광역시,대한민국,OFF-EN-10002035,Office Supplies,Envelopes,"Kraft Mailers, Set of 50",원유선,True,115209.0,3,0.0,18360.0
IN-2023-59391,2023-06-21,2023-06-23,Second Class,ES-14020,남한울,Consumer,영도구,부산광역시,대한민국,TEC-AC-10004704,Technology,Accessories,"SanDisk Numeric Keypad, USB",원유선,True,108446.4,2,0.0,31395.6
IN-2023-59391,2023-06-21,2023-06-23,Second Class,ES-14020,남한울,Consumer,영도구,부산광역시,대한민국,FUR-CH-10004447,Furniture,Chairs,"Harbour Creations Rocking Chair, Set of Two",원유선,True,456980.4,3,0.0,9088.2
IN-2023-54491,2023-06-10,2023-06-10,Same Day,KC-16540,윤원석,Consumer,강릉시,강원도,대한민국,OFF-ST-10001638,Office Supplies,Storage,"Tenex File Cart, Single Width",허진성,False,274604.4,2,0.0,79621.2
IN-2023-27590,2023-05-23,2023-05-27,Standard Class,TT-21070,심수진,Consumer,군포시,경기도,대한민국,OFF-FA-10003833,Office Supplies,Fasteners,"OIC Thumb Tacks, Metal",전소현,False,43421.4,3,0.0,3029.4
IN-2023-28857,2023-10-20,2023-10-24,Standard Class,PO-19180,박희주,Home Office,송파구,서울특별시,대한민국,OFF-FA-10001925,Office Supplies,Fasteners,"Advantus Staples, 12 Pack",전소현,False,62974.8,6,0.0,15606.0
IN-2023-28857,2023-10-20,2023-10-24,Standard Class,PO-19180,박희주,Home Office,송파구,서울특별시,대한민국,OFF-PA-10000453,Office Supplies,Paper,"Xerox Cards & Envelopes, 8.5 x 11",전소현,False,100184.4,2,0.0,35006.4
IN-2023-28857,2023-10-20,2023-10-24,Standard Class,PO-19180,박희주,Home Office,송파구,서울특별시,대한민국,OFF-PA-10004613,Office Supplies,Paper,"Green Bar Note Cards, Premium",전소현,False,60771.6,2,0.0,6670.8
IN-2023-66090,2023-09-01,2023-09-04,First Class,SH-20635,배인영,Corporate,동두천시,경기도,대한민국,OFF-AP-10000043,Office Supplies,Appliances,"Cuisinart Toaster, Silver",전소현,False,110588.4,2,0.0,44186.4
IN-2023-60287,2023-07-04,2023-07-08,Second Class,MG-17650,성재규,Home Office,강서구,부산광역시,대한민국,OFF-LA-10000425,Office Supplies,Labels,"Avery Shipping Labels, Alphabetical",원유선,False,23806.8,2,0.0,9486.0
IN-2023-60287,2023-07-04,2023-07-08,Second Class,MG-17650,성재규,Home Office,강서구,부산광역시,대한민국,FUR-FU-10002335,Furniture,Furnishings,"Rubbermaid Light Bulb, Durable",원유선,False,129499.2,8,0.0,36230.4
IN-2023-60287,2023-07-04,2023-07-08,Second Class,MG-17650,성재규,Home Office,강서구,부산광역시,대한민국,OFF-EN-10004422,Office Supplies,Envelopes,"Cameo Peel and Seal, Set of 50",원유선,False,64260.0,3,0.0,18635.4
IN-2023-60287,2023-07-04,2023-07-08,Second Class,MG-17650,성재규,Home Office,강서구,부산광역시,대한민국,FUR-CH-10004331,Furniture,Chairs,"SAFCO Rocking Chair, Red",원유선,False,275216.4,2,0.0,79804.8
IN-2023-60287,2023-07-04,2023-07-08,Second Class,MG-17650,성재규,Home Office,강서구,부산광역시,대한민국,OFF-EN-10004938,Office Supplies,Envelopes,"Ames Business Envelopes, Set of 50",원유선,False,37087.2,2,0.0,15544.8
IN-2023-71340,2023-06-26,2023-06-28,First Class,GT-14710,윤정하,Consumer,은평구,서울특별시,대한민국,OFF-FA-10004659,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack",전소현,False,39657.6,3,0.0,12668.4
IN-2023-71340,2023-06-26,2023-06-28,First Class,GT-14710,윤정하,Consumer,은평구,서울특별시,대한민국,OFF-SU-10000207,Office Supplies,Supplies,"Kleencut Box Cutter, High Speed",전소현,False,70686.0,2,0.0,16952.4
IN-2023-32105,2023-05-19,2023-05-24,Standard Class,CR-12730,하준모,Consumer,동대문구,서울특별시,대한민국,OFF-FA-10004398,Office Supplies,Fasteners,"OIC Push Pins, 12 Pack",전소현,False,102387.6,7,0.0,51193.8
IN-2023-32105,2023-05-19,2023-05-24,Standard Class,CR-12730,하준모,Consumer,동대문구,서울특별시,대한민국,OFF-LA-10002088,Office Supplies,Labels,"Novimex Round Labels, Laser Printer Compatible",전소현,False,38372.4,6,0.0,17992.8
ID-2023-58761,2023-11-17,2023-11-21,Standard Class,PP-18955,권동탁,Home Office,구리시,경기도,대한민국,OFF-EN-10002464,Office Supplies,Envelopes,"Cameo Peel and Seal, Security-Tint",전소현,False,50600.16,4,0.47,-26756.64
ID-2023-58761,2023-11-17,2023-11-21,Standard Class,PP-18955,권동탁,Home Office,구리시,경기도,대한민국,OFF-ST-10004315,Office Supplies,Storage,"Rogers Lockers, Blue",전소현,False,358314.984,2,0.17,-51847.416
ID-2023-70752,2023-04-02,2023-04-08,Standard Class,BN-11470,이동인,Corporate,남구,울산광역시,대한민국,TEC-AC-10004012,Technology,Accessories,"Enermax Flash Drive, Erganomic",원유선,False,42523.596,2,0.47,-4049.604
ID-2023-70752,2023-04-02,2023-04-08,Standard Class,BN-11470,이동인,Corporate,남구,울산광역시,대한민국,OFF-FA-10002617,Office Supplies,Fasteners,"Advantus Clamps, Assorted Sizes",원유선,False,70860.42,5,0.17,-4415.58
ID-2023-70752,2023-04-02,2023-04-08,Standard Class,BN-11470,이동인,Corporate,남구,울산광역시,대한민국,TEC-CO-10003982,Technology,Copiers,"HP Ink, High-Speed",원유선,False,407729.7,5,0.37,38693.7
IN-2023-26099,2023-06-23,2023-06-28,Standard Class,TH-21115,김예성,Corporate,부산진구,부산광역시,대한민국,FUR-CH-10000608,Furniture,Chairs,"Office Star Chairmat, Set of Two",원유선,False,277725.6,4,0.0,102693.6
IN-2023-26099,2023-06-23,2023-06-28,Standard Class,TH-21115,김예성,Corporate,부산진구,부산광역시,대한민국,TEC-PH-10000730,Technology,Phones,"Samsung Office Telephone, VoIP",원유선,False,199848.6,3,0.0,89872.2
IN-2023-26099,2023-06-23,2023-06-28,Standard Class,TH-21115,김예성,Corporate,부산진구,부산광역시,대한민국,TEC-CO-10003506,Technology,Copiers,"HP Fax Machine, Laser",원유선,False,1529694.0,5,0.0,504747.0
IN-2023-26099,2023-06-23,2023-06-28,Standard Class,TH-21115,김예성,Corporate,부산진구,부산광역시,대한민국,TEC-PH-10001585,Technology,Phones,"Nokia Signal Booster, Cordless",원유선,False,426411.0,3,0.0,80967.6
